angle	VV	VH	HV	HH
26.9	-13.11593998339311	-118.7028042884703	-118.6940641768386	-13.00594666624682
27	-13.13696482914766	-118.7840371703357	-118.7729131903942	-13.00205540222597
27.1	-13.16968154688812	-118.8470916143604	-118.8503234627234	-13.02075063688541
27.2	-13.19350979677204	-118.9468659032156	-118.9339787980805	-13.03320358275704
27.3	-13.22379962652192	-119.0459921308429	-119.0185654805494	-13.05374008839687
27.4	-13.25347873544656	-119.1234769658288	-119.1017543756971	-13.08973085483199
27.5	-13.2892328157806	-119.2453143325475	-119.1883420443465	-13.11896730398477
27.6	-13.33239819145049	-119.3014443470817	-119.27017059303	-13.14383271262204
27.7	-13.38362693817448	-119.3820195832087	-119.3564815280218	-13.17210949517486
27.8	-13.42438033788474	-119.4675143758796	-119.4426026760318	-13.21312268741232
27.9	-13.46474256135716	-119.5747417521342	-119.5329078780762	-13.26434220202095
28	-13.51758216947248	-119.6499961265019	-119.6203386998563	-13.30228579589501
28.1	-13.57864053199103	-119.7299988555058	-119.7089211318723	-13.35191806123406
28.2	-13.63210245662971	-119.7911504223153	-119.7970537240516	-13.41146620084106
28.3	-13.68373391463908	-119.8829864813717	-119.886962119149	-13.47605616046449
28.4	-13.7376019592972	-119.9849065836655	-119.9789914144691	-13.54836595492294
28.5	-13.79192149001713	-120.067485158957	-120.070603574956	-13.61452974308288
28.6	-13.84796581825247	-120.1266068738331	-120.1575676628718	-13.70287463725562
28.7	-13.90839371696552	-120.2248574346928	-120.2503855943838	-13.80097428520978
28.8	-13.9826963567705	-120.3149846444777	-120.3385524163279	-13.87404997982597
28.9	-14.04715448012758	-120.3935985229152	-120.4295428976317	-13.95853634060634
29	-14.11163483864775	-120.5002187248714	-120.5207815438091	-14.05812994712028
29.1	-14.16924774704876	-120.5934705081088	-120.6120884280107	-14.15767784003429
29.2	-14.25359322804495	-120.6873206138376	-120.7021612059606	-14.25185470680451
29.3	-14.32464807483715	-120.7794345800793	-120.792054230081	-14.35242574638248
29.4	-14.39565049615295	-120.8798999703554	-120.8807563838082	-14.46735012564159
29.5	-14.44851831318402	-120.9672141956047	-120.9666885064089	-14.60460184920075
29.6	-14.50139936686118	-121.0496328750978	-121.0514391134482	-14.73233443502846
29.7	-14.56668744969221	-121.1306396951306	-121.1344418807023	-14.86734376659406
29.8	-14.62869710232767	-121.2272960845364	-121.2184414517807	-15.01789435950696
29.9	-14.68384688448707	-121.3345146403145	-121.3006383791392	-15.16562017309087
30	-14.77040614452495	-121.3875803197938	-121.3756581638646	-15.29428381238238
30.1	-14.82661394366394	-121.4326303452418	-121.4470397538874	-15.44117600131704
30.2	-14.88338863686543	-121.5046304305403	-121.5204338038442	-15.60637059887664
30.3	-14.94460443913674	-121.5767166854027	-121.5907871248411	-15.775772170891
30.4	-15.00517579412825	-121.6093127197767	-121.652876584583	-15.93187749291714
30.5	-15.06141159388257	-121.6364097333859	-121.7132003628072	-16.11978386585502
30.6	-15.11678352733389	-121.7144594698097	-121.776992095117	-16.2879995580474
30.7	-15.16090452933684	-121.7815012425621	-121.8354328152402	-16.49099171283046
30.8	-15.20676302885117	-121.8310123980566	-121.8888945061083	-16.70503712004091
30.9	-15.24677020714219	-121.9067402055418	-121.94341304848	-16.91323645410201
31	-15.28072972308059	-121.9381272152275	-121.9861914310671	-17.14547684949242
31.1	-15.33608643984595	-121.995000730868	-122.0308930204483	-17.34487071684338
31.2	-15.38208568573237	-122.0412586727749	-122.0705110792406	-17.56065347807183
31.3	-15.40941930045818	-122.0705560705741	-122.1036070744538	-17.81601614519485
31.4	-15.4443773155309	-122.0950218420631	-122.1326558425387	-18.07060536671379
31.5	-15.487420226032	-122.0950428590579	-122.1550992740853	-18.29953235262274
31.6	-15.51908120024167	-122.1358097983555	-122.1772280907447	-18.54844517185583
31.7	-15.53914698233825	-122.1460655152073	-122.1924994106281	-18.8378594249234
31.8	-15.56629400511348	-122.1614182624862	-122.2054344322005	-19.0969283676497
31.9	-15.57460740487893	-122.1759658783082	-122.2133323148442	-19.40463011272914
32	-15.58549252477514	-122.1432064939457	-122.2121709377976	-19.71732870574271
32.1	-15.58096165989062	-122.157355200759	-122.2146682132775	-20.06299865803857
32.2	-15.59596076499899	-122.2092784643274	-122.2091492439197	-20.39771239216743
32.3	-15.61959898740682	-122.1943379749832	-122.1991402605022	-20.70556065403888
32.4	-15.62022030793164	-122.2202374314076	-122.1927944813976	-21.05853152603927
32.5	-15.62504543733978	-122.1888232296166	-122.1705229513996	-21.42467433516376
32.6	-15.62700883853149	-122.1884740041618	-122.1505722266016	-21.81199065648151
32.7	-15.63601170505893	-122.1623230763275	-122.127256023407	-22.17799675844027
32.8	-15.63758376673939	-122.0941084816085	-122.0932204199134	-22.57505793448454
32.9	-15.631513005743	-122.0716716207265	-122.0637743708967	-22.98519072851072
33	-15.62853037264486	-122.0732635147844	-122.0352337762465	-23.40932381540309
33.1	-15.61580272857889	-122.0172560225966	-121.9949964742295	-23.88255904527799
33.2	-15.60815993731111	-121.9875358104515	-121.9583163397135	-24.32111170645194
33.3	-15.60047134110245	-121.9283266774885	-121.9129859435543	-24.78692215683851
33.4	-15.59598202033369	-121.8836211269542	-121.8678287517574	-25.24207792622937
33.5	-15.58998830932651	-121.8545593285234	-121.8215390468326	-25.7118335882588
33.6	-15.57757130813901	-121.7536128893579	-121.7654137464645	-26.15713219674452
33.7	-15.5730403581334	-121.7123527515735	-121.7161538746707	-26.5669096185844
33.8	-15.56184881745219	-121.6586228279606	-121.6631876824111	-27.01345273387753
33.9	-15.56532818779444	-121.6180068795529	-121.6122401601435	-27.38193714711126
34	-15.54395549947288	-121.5491173863017	-121.5564910926811	-27.72471681044676
34.1	-15.52591721129737	-121.511183986561	-121.502750177276	-28.06203562286974
34.2	-15.50843555579348	-121.4571116558933	-121.4506633210893	-28.27433826036675
34.3	-15.4933316151096	-121.3858491480074	-121.3921496665578	-28.40084725190415
34.4	-15.50999261603322	-121.3520393136336	-121.3383394744763	-28.38642594939914
34.5	-15.50407644511787	-121.3160917232009	-121.2821654502015	-28.30801669634911
34.6	-15.50126536115062	-121.2372858832747	-121.2202099291032	-28.11424984395667
34.7	-15.49575932842142	-121.1967207959466	-121.1648590513029	-27.91072657198187
34.8	-15.51306898333721	-121.1152056350971	-121.1046640931921	-27.62942649151011
34.9	-15.51006200843123	-121.0364641452354	-121.0435712253842	-27.26989074250276
