angle	VV	VH	HV	HH
20.4	-36.14671360195977	-94.14271612165238	-94.14376112870484	-36.12873174429541
20.5	-36.64478223595819	-93.42202249032445	-93.42804494673078	-36.64849458444661
20.6	-37.79198327605159	-92.60559333781475	-92.60876909863515	-37.81492139519887
20.7	-39.71823068255307	-91.53573458296739	-91.53250074300438	-39.75835085846124
20.8	-42.13318752456729	-90.36244527386252	-90.35325771997775	-42.16091268797541
20.9	-43.45302584106383	-89.13172777419757	-89.11777799560431	-43.37858242031866
21	-42.35409926962064	-88.00313211450006	-87.98662013094162	-42.19028051170297
21.1	-40.54706736445652	-87.11959920969863	-87.10340717682989	-40.37640673604083
21.2	-39.15161594272487	-86.43884496995003	-86.42320342379298	-39.00561654535146
21.3	-38.24005649981938	-86.0180964969168	-86.0034765535863	-38.12835791990992
21.4	-37.68607101521382	-85.82272140469732	-85.80906477624293	-37.60881180269249
21.5	-37.40048563096371	-85.85949806732691	-85.84645210084321	-37.35149814755823
21.6	-37.35686258341725	-86.15510658052497	-86.14243877638189	-37.3224512639844
21.7	-37.55024718995008	-86.72030569011523	-86.70716504521556	-37.51210486291194
21.8	-37.95042478745312	-87.56381816495939	-87.54874544867499	-37.88915091994957
21.9	-38.48634043673891	-88.6940079449335	-88.67443805315553	-38.38873959761331
22	-39.08890819099788	-90.09977231654211	-90.07128395893771	-38.9581827869911
22.1	-39.77686202973251	-91.70803831009661	-91.66513370861566	-39.63957174211659
22.2	-40.70679185984159	-93.38683664703558	-93.32495365935151	-40.60438006589425
22.3	-42.12241636466941	-94.74385476461623	-94.66816702721206	-42.10471504664822
22.4	-44.18187767492356	-95.36603005647075	-95.29856822502526	-44.31198899983705
22.5	-46.22960292173754	-95.08688987048659	-95.04847173535279	-46.49886514196785
22.6	-45.79663902617223	-94.25433645679796	-94.24416129531232	-45.87173349367872
22.7	-43.22428525147747	-93.26334718287939	-93.2704412472566	-43.09339090731196
22.8	-40.92039573891608	-92.33882239308399	-92.35368061078549	-40.73344311574629
22.9	-39.45134839736392	-91.56035060574551	-91.57854898800662	-39.26190040416181
23	-38.77984978569309	-90.9134598281953	-90.93345082201441	-38.60355595780853
23.1	-38.84390895024286	-90.33086815881809	-90.35230724771762	-38.68555666535685
23.2	-39.65510467144503	-89.73844010370794	-89.76144063427738	-39.51459233138885
23.3	-41.35037304384984	-89.02243237568057	-89.04582681770069	-41.22770708957581
23.4	-44.34285720396205	-88.15710483901105	-88.17913882475787	-44.23984275198041
23.5	-49.95441071799893	-87.18512329969634	-87.20451044502005	-49.89492017239414
23.6	-59.93737533546754	-86.18540288583711	-86.20113304578597	-60.27083992533002
23.7	-49.6578080535316	-85.27499111795404	-85.28703469510094	-49.5736596388642
23.8	-44.79479529206972	-84.52678030360462	-84.53551883754615	-44.68520963601684
23.9	-42.51762814624358	-83.98273572815492	-83.98857029105628	-42.39714409395985
24	-41.71742882997515	-83.66253923362947	-83.66557806256706	-41.58466009967782
24.1	-42.08128930680517	-83.56469422142267	-83.56467741562923	-41.93354553216997
24.2	-43.44765979345668	-83.66808803280314	-83.66442945279958	-43.28890829058298
